user_id,age,gender,country,state,acquisition_source,tenure_days,recency_days,frequency_orders,frequency_orders_non_cancelled,monetary_gross,monetary_net,avg_order_value,avg_item_price,avg_basket_size,avg_price_tier,return_rate,cancellation_rate,avg_days_to_ship,avg_days_to_deliver,category_diversity,top_category,top_brand,top_department,first_order_date,last_order_date,is_non_purchaser,total_sessions,product_view_sessions,avg_funnel_depth,avg_events_per_session,avg_session_duration_sec,bounce_session_rate,dominant_traffic_source,dominant_browser,distinct_traffic_sources,first_session_date,last_session_date,days_browse_to_first_purchase,channel_consistency_flag,has_transaction_data,has_session_data,avg_session_duration_capped,log_session_duration,log_monetary_net,log_avg_item_price,discount_reliance_pct,avg_discount_depth,max_discount_depth,full_price_spend_share,discounted_spend,cart_abandonment_rate,cart_sessions,abandoned_cart_sessions,converting_sessions,session_conversion_rate,browse_to_cart_rate,simulated_price_change_pct,prob_churn_on_price_increase,price_elasticity,expected_spend_retention,expected_revenue_after_change,revenue_delta
10809,69,F,China,Jiangsu,Search,179,4,1,1,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,1.0,19.989999771118164,0.0,0.0,0.0,1.0,1,Intimates,Rampage,Women,2026-08-02,2026-08-02,0,1,1,5,5.0,322.0,0,Organic,Chrome,1,2026-08-02,2026-08-02,0,0,1,1,322.0,5.7777,3.044,3.044,0.3119,0.2891,0.4321,0.6881,6.23,0.6969,1,0,1,1.0,0.623,0.1,0.2785,-1.5645,0.6086,13.38,-6.61
16562,49,M,China,Liaoning,Search,53,4,1,1,54.930000305175774,54.930000305175774,54.930000305175774,54.930000305175774,1.0,54.930000305175774,0.0,0.0,1.0,,1,Pants,Columbia,Men,2026-08-02,2026-08-02,0,1,1,5,5.0,168.0,0,Adwords,Safari,1,2026-08-02,2026-08-02,0,0,1,1,168.0,5.1299,4.0241,4.0241,0.5836,0.138,0.207,0.4164,32.06,0.6293,1,1,0,0.0,0.4906,0.1,0.1815,-1.4494,0.6999,42.29,-12.64
12690,42,F,United Kingdom,England,Search,2,1,1,1,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,1.0,24.989999771118164,0.0,0.0,,,1,Skirts,Woman Within,Women,2026-08-05,2026-08-05,0,1,1,5,5.0,391.0,0,Adwords,IE,1,2026-08-05,2026-08-05,0,0,1,1,391.0,5.9713,3.2577,3.2577,0.1977,0.0,0.1408,0.8023,4.94,0.4544,1,0,1,1.0,0.6304,0.1,0.1832,-0.5211,0.7743,21.28,-3.71
20846,42,F,France,Île-de-France,Search,1235,611,1,1,34.95000076293945,34.95000076293945,34.95000076293945,34.95000076293945,1.0,34.95000076293945,0.0,0.0,0.0,1.0,1,Skirts,2b by bebe,Women,2024-12-03,2024-12-03,0,1,1,5,5.0,428.0,0,Email,Chrome,1,2024-12-03,2024-12-03,0,0,1,1,428.0,6.0615,3.5821,3.5821,0.563,0.1893,0.2291,0.437,19.68,0.8218,1,1,0,0.0,0.7846,0.1,0.5769,-1.9883,0.3389,13.03,-21.92
46310,61,F,United States,California,Search,74,73,1,1,3.400000095367432,3.400000095367432,3.400000095367432,3.400000095367432,1.0,3.400000095367432,0.0,0.0,,,1,Plus,H2W,Women,2026-05-25,2026-05-25,0,1,1,5,5.0,281.0,0,Adwords,Firefox,1,2026-05-25,2026-05-25,0,0,1,1,281.0,5.6419,1.4816,1.4816,0.5012,0.3418,0.4744,0.4988,1.7,0.7959,1,1,0,0.0,0.5765,0.1,0.4035,-1.4689,0.5089,1.9,-1.5
12481,36,M,Japan,Osaka,Search,320,6,1,1,34.9900016784668,34.9900016784668,34.9900016784668,34.9900016784668,1.0,34.9900016784668,0.0,0.0,3.0,,1,Jeans,Guide Gear,Men,2026-07-31,2026-07-31,0,1,1,5,5.0,313.0,0,Email,Chrome,1,2026-07-30,2026-07-30,1,0,1,1,313.0,5.7494,3.5832,3.5832,0.9879,0.1493,0.1493,0.0121,34.57,0.6281,1,1,0,0.0,0.4644,0.1,0.4008,-1.4536,0.5121,19.71,-15.28
56249,12,F,United States,Michigan,Search,511,147,2,2,625.4599990844728,625.4599990844728,312.7299995422364,125.09199981689454,2.5,125.09199981689454,0.0,0.0,-1.25,-0.25,5,Accessories,Quirinos,Women,2025-07-26,2026-03-12,0,5,5,5,11.4,225437.2,0,Adwords,Firefox,3,2025-07-26,2026-03-12,0,0,1,1,3600.0,8.189,6.4401,4.837,0.3287,0.0601,0.1416,0.6713,205.59,0.4017,3,3,0,0.0,0.5401,0.1,0.2511,-0.7988,0.6891,474.1,-151.36
57038,14,M,United States,New Jersey,Search,157,132,1,1,98.94999694824216,0.0,98.94999694824216,98.94999694824216,1.0,98.94999694824216,1.0,0.0,1.0,2.0,1,Outerwear & Coats,Sierra Designs,Men,2026-03-27,2026-03-27,0,1,1,5,5.0,397.0,0,Email,Safari,1,2026-03-27,2026-03-27,0,0,1,1,397.0,5.9865,0.0,4.6047,0.7363,0.2319,0.3437,0.2637,0.0,0.6306,1,1,0,0.0,0.5412,0.1,0.314,-1.3267,0.595,0.0,0.0
39045,39,F,Germany,Nordrhein-Westfalen,Search,686,506,1,1,29.950000762939453,29.950000762939453,29.950000762939453,29.950000762939453,1.0,29.950000762939453,0.0,0.0,1.0,5.0,1,Sleep & Lounge,National,Women,2025-03-18,2025-03-18,0,1,1,5,5.0,360.0,0,Adwords,Chrome,1,2025-03-18,2025-03-18,0,0,1,1,360.0,5.8889,3.4324,3.4324,0.441,0.4088,0.4452,0.559,13.21,0.4952,1,1,0,0.0,0.5989,0.1,0.4456,-1.5746,0.4671,15.39,-14.56
39691,27,F,Brasil,Bahia,Search,1615,272,2,2,125.11000061035156,43.11000061035156,62.555000305175774,41.703333536783845,1.5,41.703333536783845,0.3333333333333333,0.0,-1.0,3.0,3,Blazers & Jackets,Allegra K,Women,2023-05-14,2025-11-07,0,3,3,5,6.333333333333333,115669.0,0,Adwords,Chrome,2,2023-05-14,2025-11-07,0,0,1,1,3600.0,8.189,3.7867,3.7543,0.5438,0.3185,0.421,0.4562,23.44,0.6568,1,1,0,0.0,0.6071,0.1,0.3266,-2.0122,0.5379,25.51,-17.6
90207,20,M,Spain,Andalucía,Search,1679,928,1,0,17.989999771118164,0.0,17.989999771118164,17.989999771118164,1.0,17.989999771118164,0.0,1.0,,,1,Accessories,TheTieBar,Men,2024-01-21,2024-01-21,0,1,1,5,5.0,373.0,0,Email,Firefox,1,2024-01-21,2024-01-21,0,0,1,1,373.0,5.9243,0.0,2.9439,0.7239,0.4558,0.5731,0.2761,0.0,0.6984,1,1,0,0.0,0.6731,0.1,0.5135,-2.4962,0.365,0.0,0.0
80351,45,M,China,Shanghai,Search,423,98,3,3,266.7700033187866,266.7700033187866,88.92333443959554,53.354000663757326,1.6666666666666667,53.354000663757326,0.0,0.0,0.75,4.0,5,Accessories,ULTRAFINO PANAMA HAT,Men,2025-10-04,2026-04-30,0,5,5,5,8.0,52408.0,0,Email,Chrome,4,2025-10-04,2026-04-30,0,0,1,1,3600.0,8.189,5.5901,3.9955,1.0,0.4159,0.4944,0.0,266.77,0.6739,4,3,1,0.2,0.627,0.1,0.3087,-2.0749,0.5478,160.75,-106.02
44806,64,F,Germany,Nordrhein-Westfalen,Search,252,74,1,1,42.0,42.0,42.0,42.0,1.0,42.0,0.0,0.0,0.0,,1,Intimates,Rampage,Women,2026-05-24,2026-05-24,0,1,1,5,5.0,587.0,0,Email,Chrome,1,2026-05-24,2026-05-24,0,0,1,1,587.0,6.3767,3.7612,3.7612,0.4561,0.2428,0.3626,0.5439,19.16,0.7532,1,1,0,0.0,0.4865,0.1,0.393,-1.9223,0.4903,22.65,-19.35
9767,26,F,China,Shaanxi,Search,1494,894,2,1,215.0,190.0,107.5,43.0,2.5,43.0,0.0,0.2,0.25,0.25,4,Intimates,HUE,Women,2022-07-08,2024-02-24,0,5,5,5,11.4,190919.2,0,Email,Chrome,2,2022-07-08,2024-02-24,0,0,1,1,3600.0,8.189,5.2523,3.7842,0.5496,0.3724,0.3724,0.4504,104.42,0.6149,1,1,0,0.0,0.4017,0.1,0.1939,-1.2456,0.7057,147.49,-42.51
18377,43,F,Japan,Saitama,Search,120,43,1,1,14.989999771118164,14.989999771118164,14.989999771118164,14.989999771118164,1.0,14.989999771118164,0.0,0.0,,,1,Leggings,LOCOMO Leggings,Women,2026-06-24,2026-06-24,0,1,1,5,5.0,338.0,0,Email,Firefox,1,2026-06-24,2026-06-24,0,0,1,1,338.0,5.826,2.772,2.772,0.589,0.2688,0.292,0.411,8.83,0.4117,1,1,0,0.0,0.6808,0.1,0.116,-1.2891,0.77,12.7,-2.29
81244,37,M,Brasil,Ceará,Email,183,68,2,2,71.39999961853027,71.39999961853027,35.69999980926514,35.69999980926514,1.0,35.69999980926514,0.0,0.0,1.0,,2,Socks,IZOD,Men,2026-02-15,2026-05-30,0,2,2,5,5.0,357.5,0,Email,Firefox,2,2026-02-15,2026-05-30,0,1,1,1,357.5,5.8819,4.2822,3.6028,0.1508,0.047,0.1388,0.8492,10.77,0.5857,1,1,0,0.0,0.3892,0.1,0.1325,-1.06,0.7756,60.92,-10.48
67664,36,F,United States,Florida,Search,2693,1447,1,1,9.010000228881836,9.010000228881836,9.010000228881836,9.010000228881836,1.0,9.010000228881836,0.0,0.0,0.0,,1,Shorts,Allegra K,Women,2022-08-20,2022-08-20,0,1,1,5,5.0,424.0,0,Email,Chrome,1,2022-08-20,2022-08-20,0,0,1,1,424.0,6.0521,2.3036,2.3036,0.6884,0.4621,0.4864,0.3116,6.2,0.5914,1,1,0,0.0,0.5191,0.1,0.2765,-1.351,0.6258,6.2,-2.81
35297,28,M,China,Anhui,Search,1040,683,2,2,190.0,190.0,95.0,95.0,1.0,95.0,0.0,0.0,2.0,,2,Sleep & Lounge,Naturally by Derek Rose,Men,2024-08-03,2024-09-22,0,2,2,5,5.0,377.0,0,Email,Chrome,1,2024-08-03,2024-09-22,0,0,1,1,377.0,5.9349,5.2523,4.5643,0.4367,0.2493,0.3593,0.5633,82.97,0.4833,2,0,2,1.0,0.6886,0.1,0.2502,-1.8121,0.6139,128.31,-61.69
61411,38,F,China,Tianjin,Search,2372,13,1,0,89.0,0.0,89.0,89.0,1.0,89.0,0.0,1.0,,,1,Tops & Tees,D.E.P.T.,Women,2026-07-24,2026-07-24,0,1,1,5,5.0,400.0,0,Email,Firefox,1,2026-07-24,2026-07-24,0,0,1,1,400.0,5.994,0.0,4.4998,0.6233,0.2815,0.5319,0.3767,0.0,0.6532,1,1,0,0.0,0.453,0.1,0.3624,-1.2589,0.5573,0.0,0.0
51706,17,F,China,Hebei,Search,1702,46,2,2,112.0,42.0,56.0,37.333333333333336,1.5,37.333333333333336,0.6666666666666666,0.0,-2.5,-1.5,3,Skirts,American Apparel,Women,2023-05-09,2026-06-21,0,3,3,5,6.333333333333333,144468.6666666667,0,Adwords,Firefox,2,2023-05-09,2026-06-21,0,0,1,1,3600.0,8.189,3.7612,3.6463,0.9408,0.2273,0.3523,0.0592,39.51,0.7308,2,1,1,0.3333,0.4907,0.1,0.472,-1.8708,0.4292,19.83,-22.17
27759,45,M,China,Shaanxi,Organic,1009,373,2,2,132.97999954223633,32.9900016784668,66.48999977111816,66.48999977111816,1.0,66.48999977111816,0.5,0.0,1.5,3.5,2,Tops & Tees,CANYON GUIDE,Men,2025-07-28,2025-07-29,0,2,2,5,5.0,270.5,0,YouTube,Chrome,2,2025-07-28,2025-07-29,0,0,1,1,270.5,5.604,3.5261,4.212,0.3444,0.3326,0.4349,0.6556,11.36,0.6007,1,0,1,0.5,0.6956,0.1,0.4247,-1.3943,0.4951,17.97,-15.02
41054,54,F,Brasil,Bahia,Search,1528,62,2,2,61.0,25.0,30.5,30.5,1.0,30.5,0.5,0.0,1.5,6.0,2,Plus,Bali,Women,2023-09-01,2026-06-05,0,2,2,5,5.0,367.5,0,Facebook,Safari,2,2023-08-31,2026-06-05,1,0,1,1,367.5,5.9094,3.2581,3.45,0.8743,0.2687,0.3549,0.1257,21.86,0.5726,1,0,1,0.5,0.5141,0.1,0.3704,-2.1476,0.4944,13.6,-11.4
58553,68,M,United Kingdom,England,Search,339,138,1,1,22.96999931335449,22.96999931335449,22.96999931335449,22.96999931335449,1.0,22.96999931335449,0.0,0.0,2.0,,1,Swim,Gary Majdell Sport,Men,2026-03-21,2026-03-21,0,1,1,5,5.0,426.0,0,Adwords,Firefox,1,2026-03-21,2026-03-21,0,0,1,1,426.0,6.0568,3.1768,3.1768,0.2173,0.2326,0.2419,0.7827,4.99,0.7133,1,1,0,0.0,0.5552,0.1,0.2505,-1.2094,0.6589,16.65,-6.32
35523,58,F,United States,Massachusetts,Search,2338,771,1,1,47.98999977111816,47.98999977111816,47.98999977111816,23.99499988555908,2.0,23.99499988555908,0.0,0.0,,,2,Plus,LibbySue,Women,2024-06-26,2024-06-26,0,2,2,5,7.0,129960.5,0,Email,Chrome,1,2024-06-26,2024-06-26,0,0,1,1,3600.0,8.189,3.8916,3.2187,0.0629,0.2875,0.4075,0.9371,3.02,0.4818,1,1,0,0.0,0.5067,0.1,0.179,-1.2557,0.7179,37.9,-10.09
29305,36,M,United States,Arizona,Search,1235,1046,1,1,49.9900016784668,49.9900016784668,49.9900016784668,49.9900016784668,1.0,49.9900016784668,0.0,0.0,,,1,Tops & Tees,Tommy Hilfiger,Men,2023-09-25,2023-09-25,0,1,1,5,5.0,373.0,0,Adwords,Safari,1,2023-09-25,2023-09-25,0,0,1,1,373.0,5.9243,3.9316,3.9316,0.7431,0.5156,0.7491,0.2569,37.15,0.7904,1,1,0,0.0,0.4366,0.1,0.6409,-2.7454,0.2605,14.32,-35.67
30279,49,M,United States,Utah,Search,2071,1507,1,1,83.58000183105469,83.58000183105469,83.58000183105469,83.58000183105469,1.0,83.58000183105469,0.0,0.0,,,1,Jeans,Ariat,Men,2022-06-21,2022-06-21,0,1,1,5,5.0,325.0,0,Email,Safari,1,2022-06-21,2022-06-21,0,0,1,1,325.0,5.7869,4.4377,4.4377,0.7862,0.1391,0.3236,0.2138,65.71,0.4838,1,1,0,0.0,0.441,0.1,0.3658,-1.741,0.5238,48.16,-35.42
38187,56,M,United Kingdom,England,Search,396,141,1,1,47.16999816894531,47.16999816894531,47.16999816894531,47.16999816894531,1.0,47.16999816894531,0.0,0.0,,,1,Sweaters,Nautica,Men,2026-03-18,2026-03-18,0,1,1,5,5.0,496.0,0,YouTube,Safari,1,2026-03-18,2026-03-18,0,0,1,1,496.0,6.2086,3.8747,3.8747,0.5614,0.3126,0.365,0.4386,26.48,0.7228,1,1,0,0.0,0.5443,0.1,0.5649,-1.6667,0.3626,18.81,-28.36
97462,69,F,China,Hebei,Search,1566,975,1,0,22.0,0.0,22.0,22.0,1.0,22.0,0.0,1.0,,,1,Active,Champion,Women,2023-12-05,2023-12-05,0,1,1,5,5.0,354.0,0,Facebook,Safari,1,2023-12-05,2023-12-05,0,0,1,1,354.0,5.8721,0.0,3.1355,0.5349,0.3821,0.5299,0.4651,0.0,0.566,1,1,0,0.0,0.4133,0.1,0.5318,-2.1203,0.369,0.0,0.0
60012,37,F,Brasil,São Paulo,Search,1470,1165,1,1,54.94000053405761,54.94000053405761,54.94000053405761,27.470000267028805,2.0,27.470000267028805,0.0,0.0,-0.5,,2,Sleep & Lounge,Nvie Designs,Women,2023-05-29,2023-05-29,0,2,2,5,7.0,43833.5,0,Adwords,Chrome,1,2023-05-29,2023-05-29,0,0,1,1,3600.0,8.189,4.0243,3.3489,0.7086,0.3755,0.4368,0.2914,38.93,0.5249,1,1,0,0.0,0.759,0.1,0.3438,-0.8104,0.603,36.44,-18.5
45364,51,M,China,Jiangxi,Search,2035,78,2,1,92.4900016784668,32.9900016784668,46.2450008392334,46.2450008392334,1.0,46.2450008392334,0.0,0.5,1.0,,2,Sleep & Lounge,Nautica,Men,2022-10-15,2026-05-20,0,2,2,5,5.0,379.0,0,Facebook,Chrome,2,2022-10-15,2026-05-20,0,0,1,1,379.0,5.9402,3.5261,3.8553,0.5774,0.4252,0.5552,0.4226,19.05,0.5571,1,1,0,0.0,0.6318,0.1,0.485,-2.123,0.4057,14.72,-18.27
88285,49,M,Brasil,Bahia,Search,1091,498,1,1,161.87999725341797,161.87999725341797,161.87999725341797,53.95999908447265,3.0,53.95999908447265,0.0,0.0,0.3333333333333332,2.333333333333333,3,Socks,Kenneth Cole,Men,2025-03-26,2025-03-26,0,3,3,5,10.0,144725.0,0,Adwords,Safari,2,2025-03-26,2025-03-26,0,0,1,1,3600.0,8.189,5.093,4.0066,0.6076,0.1615,0.2086,0.3924,98.36,0.6805,2,1,1,0.3333,0.6571,0.1,0.5141,-1.1489,0.4301,76.59,-85.29
81360,51,M,China,Guangdong,Search,1417,3,4,4,396.51000118255615,396.51000118255615,99.12750029563904,79.30200023651123,1.25,79.30200023651123,0.0,0.0,0.1999999999999999,-2.0,4,Outerwear & Coats,Hanes,Men,2023-05-31,2026-08-03,0,5,5,5,5.8,86799.4,0,Adwords,Chrome,2,2023-05-31,2026-08-03,0,0,1,1,3600.0,8.189,5.9852,4.3858,0.4822,0.2577,0.2577,0.5178,191.2,0.4925,4,3,1,0.2,0.7294,0.1,0.1686,-0.6998,0.7733,337.28,-59.23
71744,39,M,China,Chongqing,Search,1,0,1,1,222.0,0.0,222.0,111.0,2.0,111.0,1.0,0.0,-1.0,3.0,2,Swim,HUGO BOSS,Men,2026-08-06,2026-08-06,0,2,2,5,7.0,173402.5,0,Facebook,Chrome,2,2026-08-05,2026-08-05,1,0,1,1,3600.0,8.189,0.0,4.7185,0.1196,0.1565,0.4079,0.8804,0.0,0.5607,1,1,0,0.0,0.7892,0.1,0.3341,-0.5103,0.6319,0.0,0.0
38948,24,M,United States,Indiana,Search,610,480,1,1,39.950000762939446,39.950000762939446,39.950000762939446,39.950000762939446,1.0,39.950000762939446,0.0,0.0,,,1,Pants,Carhartt,Men,2025-04-13,2025-04-13,0,1,1,5,5.0,514.0,0,Adwords,Safari,1,2025-04-13,2025-04-13,0,0,1,1,514.0,6.2442,3.7124,3.7124,0.4333,0.3416,0.365,0.5667,17.31,0.2439,1,0,1,1.0,0.5302,0.1,0.2848,-0.925,0.6491,28.52,-11.43
4326,24,M,South Korea,Seoul,Facebook,1746,600,2,2,59.9900016784668,59.9900016784668,29.9950008392334,29.9950008392334,1.0,29.9950008392334,0.0,0.0,0.0,,2,Tops & Tees,Under Armour,Men,2023-11-17,2024-12-14,0,2,2,5,5.0,343.0,0,Facebook,Chrome,1,2023-11-16,2024-12-14,1,1,1,1,343.0,5.8406,4.1107,3.4338,0.4311,0.3276,0.3671,0.5689,25.86,0.4977,2,1,1,0.5,0.6878,0.1,0.0936,-0.6719,0.8455,55.79,-4.2
23861,60,F,United States,New Jersey,Search,31,5,2,2,108.01000118255617,108.01000118255617,54.00500059127808,27.00250029563904,2.0,27.00250029563904,0.0,0.0,-1.25,-2.333333333333333,4,Sleep & Lounge,Hanes,Women,2026-07-16,2026-08-01,0,4,4,5,8.75,151903.5,0,Email,Chrome,3,2026-07-16,2026-08-01,0,0,1,1,3600.0,8.189,4.6914,3.3323,0.0596,0.3369,0.3369,0.9404,6.44,0.3217,1,0,1,0.25,0.4666,0.1,0.2295,-0.9407,0.698,82.93,-25.08
60144,50,M,France,Île-de-France,Search,556,303,2,2,442.6300048828125,442.6300048828125,221.31500244140625,147.5433349609375,1.5,147.5433349609375,0.0,0.0,-0.6666666666666667,-0.6666666666666667,2,Sweaters,Billabong,Men,2025-02-21,2025-10-07,0,3,3,5,6.333333333333333,173355.0,0,YouTube,Firefox,3,2025-02-21,2025-10-07,0,0,1,1,3600.0,8.189,6.095,5.0009,0.0627,0.1527,0.1527,0.9373,27.75,0.4809,1,1,0,0.0,0.6838,0.1,0.1134,-0.9546,0.8019,390.44,-52.19
99204,37,F,South Korea,Incheon Metropolitan City,Search,2028,271,4,4,254.96999979019165,237.9800000190735,63.74249994754791,50.99399995803833,1.25,50.99399995803833,0.2,0.0,1.0,2.25,3,Intimates,Bali,Women,2021-05-19,2025-11-08,0,5,5,5,5.8,35019.6,0,Email,Firefox,3,2021-05-19,2025-11-08,0,0,1,1,3600.0,8.189,5.4764,3.9511,0.2093,0.2991,0.2991,0.7907,49.81,0.6129,3,1,2,0.4,0.6169,0.1,0.2955,-1.1773,0.6215,162.7,-75.28
97957,27,M,South Korea,Jeollanam-do,Organic,640,489,1,1,233.0,233.0,233.0,116.5,2.0,116.5,0.0,0.0,2.0,5.0,2,Shorts,Quiksilver,Men,2025-04-04,2025-04-04,0,2,2,5,7.0,448.0,0,Email,Chrome,2,2025-04-04,2025-04-04,0,0,1,1,448.0,6.107,5.4553,4.7664,0.6259,0.3143,0.3794,0.3741,145.83,0.277,1,0,1,0.5,0.4735,0.1,0.0581,-1.223,0.8267,211.88,-21.12
95353,58,F,China,Heilongjiang,Search,2363,1315,1,1,246.7899980545044,0.0,246.7899980545044,61.6974995136261,4.0,61.6974995136261,1.0,0.0,0.75,0.75,4,Socks & Hosiery,K. Bell,Women,2022-12-30,2022-12-30,0,4,4,5,13.0,195532.75,0,Email,Firefox,3,2022-12-30,2022-12-30,0,0,1,1,3600.0,8.189,0.0,4.1383,0.3789,0.3882,0.5521,0.6211,0.0,0.6382,3,2,1,0.25,0.4749,0.1,0.3611,-1.302,0.5557,0.0,0.0
53182,46,M,China,Inner Mongolia Autonomous Region,Search,2443,1310,1,1,69.94999694824219,69.94999694824219,69.94999694824219,69.94999694824219,1.0,69.94999694824219,0.0,0.0,3.0,,1,Jeans,WESC,Men,2023-01-04,2023-01-04,0,1,1,5,5.0,372.0,0,Email,IE,1,2023-01-03,2023-01-03,1,0,1,1,372.0,5.9216,4.262,4.262,0.2697,0.0589,0.2078,0.7303,18.87,0.5911,1,1,0,0.0,0.5878,0.1,0.1783,-0.9729,0.7417,57.07,-12.88
55003,32,M,China,Hunan,Search,961,75,1,1,48.430000305175774,48.430000305175774,48.430000305175774,48.430000305175774,1.0,48.430000305175774,0.0,0.0,,,1,Swim,Parke & Ronen,Men,2026-05-23,2026-05-23,0,1,1,5,5.0,408.0,0,Email,Safari,1,2026-05-23,2026-05-23,0,0,1,1,408.0,6.0137,3.9006,3.9006,0.0323,0.2814,0.4854,0.9677,1.56,0.5377,1,0,1,1.0,0.5128,0.1,0.0976,-0.9938,0.8127,43.29,-5.14
62959,41,F,China,Shanghai,Search,411,48,1,0,30.0,0.0,30.0,30.0,1.0,30.0,0.0,1.0,,,1,Intimates,Flexees,Women,2026-06-19,2026-06-19,0,1,1,5,5.0,305.0,0,Email,Safari,1,2026-06-19,2026-06-19,0,0,1,1,305.0,5.7236,0.0,3.434,0.5384,0.1643,0.2268,0.4616,0.0,0.6526,1,1,0,0.0,0.6431,0.1,0.3584,-1.3339,0.556,0.0,0.0
22876,59,F,United States,Oregon,Email,400,87,1,1,65.94999694824219,65.94999694824219,65.94999694824219,65.94999694824219,1.0,65.94999694824219,0.0,0.0,1.0,5.0,1,Swim,Speedo,Women,2026-05-11,2026-05-11,0,1,1,5,5.0,377.0,0,Email,Chrome,1,2026-05-11,2026-05-11,0,1,1,1,377.0,5.9349,4.2039,4.2039,0.0744,0.1873,0.2612,0.9256,4.91,0.4545,1,0,1,1.0,0.6002,0.1,0.2089,-0.9885,0.7129,51.72,-14.23
99077,50,M,Brasil,Minas Gerais,Search,2688,2640,1,0,64.73999977111816,0.0,64.73999977111816,32.36999988555908,2.0,32.36999988555908,0.0,1.0,,,2,Socks,Hanes,Men,2019-05-15,2019-05-15,0,2,2,5,7.0,259786.0,0,Facebook,Firefox,2,2019-05-15,2019-05-15,0,0,1,1,3600.0,8.189,0.0,3.5077,0.6472,0.2298,0.3355,0.3528,0.0,0.6461,2,1,1,0.5,0.5307,0.1,0.3263,-1.8977,0.5458,0.0,0.0
59572,28,F,United States,Texas,Search,152,89,1,1,60.02000045776367,60.02000045776367,60.02000045776367,30.01000022888184,2.0,30.01000022888184,0.0,0.0,0.0,,2,Leggings,Coupe Collection,Women,2026-05-09,2026-05-09,0,2,2,5,7.0,86857.5,0,Adwords,Chrome,2,2026-05-09,2026-05-09,0,0,1,1,3600.0,8.189,4.1112,3.4343,0.4903,0.3301,0.3653,0.5097,29.43,0.578,1,0,1,0.5,0.58,0.1,0.3647,-1.3075,0.5522,36.46,-23.56
47693,37,F,China,Jiangxi,Search,663,67,4,3,197.1800012588501,129.23000144958496,49.29500031471253,39.43600025177002,1.25,39.43600025177002,0.0,0.4,2.0,6.0,3,Socks & Hosiery,SK Hat shop,Women,2024-11-01,2026-05-31,0,5,5,5,5.8,86833.6,0,Email,Chrome,2,2024-11-01,2026-05-31,0,0,1,1,3600.0,8.189,4.8693,3.6997,0.4439,0.3893,0.488,0.5561,57.37,0.3008,4,1,3,0.6,0.5015,0.1,0.201,-0.6232,0.7492,106.5,-22.73
95389,42,M,China,Jilin,Search,1506,931,2,2,245.57000350952148,245.57000350952148,122.78500175476074,49.114000701904295,2.5,49.114000701904295,0.0,0.0,1.0,3.0,4,Swim,Carhartt,Men,2022-12-28,2024-01-18,0,5,5,5,11.4,208144.8,0,Adwords,Firefox,2,2022-12-28,2024-01-18,0,0,1,1,3600.0,8.189,5.5076,3.9143,0.3161,0.3181,0.3272,0.6839,77.62,0.4335,3,2,1,0.2,0.5123,0.1,0.3628,-1.0621,0.5695,153.84,-91.73
64007,62,M,China,Gansu province,Search,1582,853,1,1,34.0,34.0,34.0,34.0,1.0,34.0,0.0,0.0,,,1,Shorts,Wrangler,Men,2024-04-05,2024-04-05,0,1,1,5,5.0,291.0,0,Adwords,Safari,1,2024-04-05,2024-04-05,0,0,1,1,291.0,5.6768,3.5553,3.5553,0.8108,0.5196,0.7972,0.1892,27.57,0.5235,1,1,0,0.0,0.4382,0.1,0.4887,-1.9561,0.4113,15.38,-18.62
9418,66,F,Brasil,Sergipe,Organic,1243,870,1,1,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,1.0,21.950000762939453,0.0,0.0,0.0,4.0,1,Intimates,Hip,Women,2024-03-19,2024-03-19,0,1,1,5,5.0,372.0,0,YouTube,Chrome,1,2024-03-19,2024-03-19,0,0,1,1,372.0,5.9216,3.1333,3.1333,0.619,0.1958,0.1958,0.381,13.59,0.7272,1,1,0,0.0,0.8151,0.1,0.2953,-0.9664,0.6366,15.37,-6.58
31729,60,M,China,Beijing,Search,213,5,2,2,67.73999977111816,12.739999771118164,33.86999988555908,33.86999988555908,1.0,33.86999988555908,0.5,0.0,1.5,4.5,2,Socks,Hanes,Men,2026-07-02,2026-08-01,0,2,2,5,5.0,398.5,0,Adwords,Chrome,1,2026-07-02,2026-08-01,0,0,1,1,398.5,5.9902,2.6203,3.5516,0.552,0.252,0.3497,0.448,7.03,0.7753,2,2,0,0.0,0.3385,0.1,0.5793,-2.1859,0.3288,4.61,-8.13
36638,35,F,United States,New York,Search,1365,779,1,1,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,1.0,24.950000762939453,0.0,0.0,2.0,5.0,1,Tops & Tees,Black Market-Lowbrow,Women,2024-06-18,2024-06-18,0,1,1,5,5.0,345.0,0,YouTube,IE,1,2024-06-18,2024-06-18,0,0,1,1,345.0,5.8464,3.2562,3.2562,0.9158,0.2802,0.4368,0.0842,22.85,0.5734,1,1,0,0.0,0.4657,0.1,0.5273,-1.7844,0.3883,10.66,-14.29
